"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","fb_paid_spend","google_paid_spend","pinterest_paid_spend","mountain_paid_spend","cluster","top_sol"
"18","1_36_1",0,0.25850118157567,2.11480634411108,2.38949568563691,0.163280517325469,0.0787071829236728,0.0706494387566724,0.351532561714685,0.162390272582618,1,FALSE
"19","1_37_1",0,0.178385523377872,2.77184241043562,2.54563400362375,0.163455380322358,0.00467467122688684,0.0332518018665215,0.0428754758192302,0,6,FALSE
"20","1_39_1",0,0.362136715600807,2.06775716013862,2.44092479013949,0.16703011598177,0.0602136852312305,0.0159924812925286,0.174130657413846,0.127134902691574,1,FALSE
"21","1_42_1",0,0.329185408842522,1.98859491159342,2.33835568595382,0.161496304627867,0.178133632744923,0.0882751110052769,0.514081601263738,0.236910366657557,2,FALSE
"22","1_43_1",0,0.155805216857159,2.9636183139203,2.45173305072215,0.152808479394286,0.0196872430388277,0.0753301112622745,0.126090999378671,0,6,FALSE
"23","1_46_1",0,0.258360798668515,2.12719041444709,2.39460614852378,0.162503582982252,0.193011286674042,0.118947419855257,0.314706708596722,0.174482198329596,2,FALSE
"24","1_47_1",0,0.184432704228497,2.38287347984542,2.48306194389846,0.162424494725526,0.0455702952871602,0.094028317411773,0.299267121099365,0.145615262538896,1,FALSE
"25","1_5_1",0,0.262569881889992,2.30260702159323,2.36818325206806,0.156053441318626,0.173076268852536,0.127094451151517,0.54870166324997,0.250323990735225,2,FALSE
"26","1_50_1",0,0.192543585506602,1.83133403213683,2.34300163501441,0.16574096926616,0.0891692460617613,0.104009421735447,0.303708332063671,0.181606434619843,1,FALSE
"27","1_51_1",0,0.294720307673682,1.74726068738046,2.30924067125273,0.166302815890486,0.116159266963395,0.066379383359033,0.308604973872192,0.181689496268362,1,FALSE
"28","1_59_1",0,0.130567254426093,2.77131503925684,2.45622496172652,0.157420734545507,0.0838978313277341,0.210374096996341,0.2307222571612,0,5,FALSE
"29","1_60_1",0,0.360455732919713,1.96583145176134,2.41786109398458,0.166972826459067,0.048258952943259,0.0208033612258396,0.298260538948442,0.140181583949478,1,FALSE
"30","1_64_1",0,0.220491446222405,1.7354226353754,2.05172280372722,0.161254621996979,0.142999210200632,0.109851355581442,0.241927952669163,0.208602466942888,1,TRUE
"31","1_65_1",0,0.240801733356789,2.31396196365514,2.36962509167588,0.156509118881013,0.174478737558964,0.127882899213511,0.387968787514481,0.256831906420946,2,FALSE
"32","1_67_1",0,0.333366429414474,1.6995066856954,1.99581111017439,0.15787099544478,0.172715472424894,0.0748710862788599,0.299180879400317,0.279890890635875,2,FALSE
"33","1_69_1",0,0.339341678681075,1.79232108450111,2.28092958905297,0.160524463148962,0.211970820346457,0.0893254482777994,0.351189954971041,0.276453330641439,2,FALSE
"34","1_7_1",0,0.178318735214383,2.77184238219564,2.54563889052664,0.163455539106862,0.00467481796474604,0.0332519217099144,0.0427892418686214,0,6,FALSE
"35","1_70_1",0,0.265171866203507,1.82321636249336,2.1364807022369,0.166176336891406,0.112115123237325,0.069547196727764,0.223270948318848,0.136903995731688,1,FALSE
"36","1_72_1",0,0.321913309849588,1.64187687782611,2.22214163845899,0.158901047801172,0.290313123109953,0.136452531455284,0.458860711477954,0.351509314792582,2,FALSE
"37","1_73_1",0,0.17354991844228,2.96371227519162,2.45226172165464,0.152800785476751,0.0197153406685269,0.0621325885034308,0.126211293119965,0,6,FALSE
"38","1_76_1",0,0.256374682645852,2.07269592878368,2.32404137169387,0.158783914410974,0.293987857108389,0.184725788376607,0.518941259654206,0.242886251573845,2,FALSE
"39","1_8_1",0,0.148584653292537,2.59017757740581,2.40596269237823,0.157464497880322,0.173159222001301,0.197452052734273,0.313713703842358,0,5,FALSE
"40","1_80_1",0,0.122355824836529,2.62947817984549,2.45191916510312,0.159388603761046,0.0842517937697625,0.181747315410207,0.249358807337011,0,5,FALSE
"41","1_81_1",0,0.147112154753169,1.74253379044693,2.30377726337382,0.166153395441943,0.0871888035666812,0.138397868033322,0.307244486891954,0.181200168301745,1,FALSE
"42","1_89_1",0,0.11698431953678,3.06668603632196,2.40834725906696,0.151025890718518,0.0853592048421618,0.194831832969331,0.218324961008554,0,5,FALSE
"43","1_9_1",0,0.362144479678804,2.06787154349042,2.44104538223025,0.167034976718135,0.0602231037039401,0.0159954163013699,0.174166737621839,0.127134225609542,1,FALSE
"44","1_90_1",0,0.151286502440568,1.96384843925247,2.41613064413112,0.166937062783542,0.0434707527269124,0.149359649420483,0.296268961632451,0.139449880945633,1,FALSE
"45","1_93_1",0,0.193914973208141,2.76199528228962,2.47930260882277,0.160711967923172,0.0359610222448046,0.17055702143649,0.233901740150859,0,5,FALSE
"46","1_95_1",0,0.153437972791909,2.40618028410288,2.48075969360245,0.161420813640632,0.0610380676044624,0.178345708178614,0.38405493749369,0.150986436699435,2,FALSE
"47","1_97_1",0,0.0813608052325977,1.67384034487172,1.97153435438583,0.157367160214183,0.168554587747792,0.307719121249281,0.29358435724295,0.277498833863332,2,TRUE
"48","1_98_1",0,0.0948449878995862,0.772392982925424,1.2137157448669,0.109146897077936,1,1,0.235450717173739,1,3,TRUE
"49","2_10_1",0,0.319365655885829,1.96080151866409,2.38546115392027,0.164812601200253,0.0938742841229374,0.0500091701450431,0.325170950702578,0.186719828096368,1,FALSE
"50","2_100_1",0,0.170489743510526,2.524596906391,2.3794980563058,0.158539734806048,0.0926668974397422,0.116560770781802,0.311333374681658,0.12737862647679,1,FALSE
"51","2_101_1",0,0.130018153941011,3.30075558955313,2.3604259068395,0.148373622511935,0.0544809521888812,0.167630703213463,0.116393424093579,0,6,TRUE
"52","2_102_1",0,0.169788191172488,2.11369372509904,2.34708320370096,0.159948191728074,0.108712163515058,0.142703688925341,0.379743501377866,0.203799909228247,2,FALSE
"53","2_11_1",0,0.11623371825924,2.68481045375196,2.38106404549876,0.154674706647255,0.128805725479982,0.204667754205808,0.31527504504321,0,5,FALSE
"54","2_14_1",0,0.390968717094556,1.99164844767086,2.24066513532711,0.152921975024288,0.470553094272192,0.167437264843885,0.847171081331705,0.521731391838338,4,FALSE
"55","2_17_1",0,0.350218381630923,1.96657704273608,2.3672080172918,0.165830238773694,0.0581420154868835,0.023143845459152,0.248896787708743,0.154704607933178,1,FALSE
"56","2_19_1",0,0.173501554352599,2.46214726726887,2.4126622710203,0.158860325190048,0.0656086642760124,0.0896030335717313,0.221646095051721,0.146452450139273,1,FALSE
"57","2_20_1",0,0.279147778296535,2.17468404500077,2.47966210489706,0.1656528084304,0.031877153702549,0.0346976095032326,0.228852265818571,0.153436014366798,1,FALSE
"58","2_21_1",0,0.335967941765743,1.91020746280176,2.30624897195957,0.161954860415156,0.167657177435682,0.0803262285868424,0.505684337097885,0.215175072758885,2,FALSE
"59","2_25_1",0,0.304477996369841,2.15165947981623,2.47095640662839,0.164805032883213,0.0623703928384867,0.0424154130730386,0.277018466633774,0.208012060974729,1,FALSE
"60","2_3_1",0,0.155862756177521,2.12853934335077,2.36174293818685,0.160989280088363,0.121507113377002,0.158859421533668,0.3775308070919,0.19950209049856,2,FALSE
"61","2_31_1",0,0.176886253275325,2.11459292758725,2.43498071441217,0.16274982438462,0.0776288081165939,0.128098724735009,0.339335786712087,0.261992906451805,2,FALSE
"62","2_33_1",0,0.157904897313287,2.13284245487491,2.37058597944155,0.161056348034353,0.126402864140076,0.159011612925996,0.377440278439374,0.200514477296066,2,FALSE
"63","2_34_1",0,0.215244363852337,2.14289207170562,2.39197746066547,0.162275557369625,0.156231385716895,0.126308383521342,0.337719410949035,0.177474733156,2,FALSE
"64","2_35_1",0,0.192343867699906,1.9276453113253,2.32731761692463,0.163196660376763,0.13098353954224,0.147038840672518,0.466017714310878,0.201223077211955,2,FALSE
"65","2_37_1",0,0.145243289294638,2.60602287421712,2.40626702724015,0.157952243924254,0.0841214047280786,0.166531276139109,0.316455598287798,0,5,FALSE
"66","2_40_1",0,0.385621366650921,1.96224170584728,2.38958811071773,0.164876475014116,0.0940983215826199,0.0283565039518252,0.326295376570583,0.186659193893036,1,FALSE
"67","2_43_1",0,0.141231521506219,2.81978719629856,2.50356035290816,0.162753767693323,0.030375537426894,0.0620916204303571,0.0586411815728903,0,6,FALSE
"68","2_44_1",0,0.25601524454373,1.9859031166604,2.23269598953733,0.152702836279476,0.353400760861442,0.259202341680382,1,0.522115864428683,4,FALSE
"69","2_45_1",0,0.148306479464723,2.67309514779523,2.51780938954559,0.162825980856451,0,0.0297895265334894,0,0,6,FALSE
"70","2_47_1",0,0.350129650391693,1.96654703030963,2.3670702509322,0.165830537760578,0.058142305751603,0.0231439782016432,0.248896322149255,0.153854962680509,1,FALSE
"71","2_49_1",0,0.174233628103253,2.46051700593431,2.41083700769684,0.1587733431432,0.0668220187144728,0.090863598454215,0.227934769346478,0.147741872787879,1,FALSE
"72","2_5_1",0,0.14685102028674,2.8869761564564,2.37651162608066,0.150590042153523,0.107421710439121,0.143356525554973,0.242641611810884,0,5,FALSE
"73","2_50_1",0,0.332293280481733,1.7800944340847,2.25132276569858,0.165399197034943,0.119210204295496,0.0529712220668567,0.311632418840284,0.170290188812152,1,FALSE
"74","2_51_1",0,0.336141653286129,1.90970641323192,2.30571664607764,0.161948322311842,0.167647760114693,0.0803207227050116,0.50564782590347,0.218941181040014,2,FALSE
"75","2_56_1",0,0.154638245274635,3.21963462305215,2.27395870668066,0.143998851280746,0.104090142483273,0.162506283613805,0.344743819903217,0,5,FALSE
"76","2_60_1",0,0.263302617707426,1.72585677412016,2.21394246616128,0.165087172910622,0.0564227414457198,0.0494353974372935,0.235573364631091,0.174167121017126,1,FALSE
"77","2_61_1",0,0.177645967472064,2.15828737693797,2.37826691052232,0.162227496979311,0.0595181941763213,0.11263039029389,0.331339807360515,0.180888069868173,1,FALSE
"78","2_63_1",0,0.155014473039319,2.11554885918114,2.34599819901652,0.160171729254424,0.135621105219093,0.174552328195497,0.417067362238807,0.213636057529012,2,FALSE
"79","2_64_1",0,0.15487106942829,2.08412150480832,2.34238624380174,0.160670566189957,0.0874272695929789,0.153113190366284,0.378945172876363,0.200033476314626,2,FALSE
"80","2_65_1",0,0.182745552428661,1.92714623094742,2.32402641862993,0.16317284192991,0.0752018649496288,0.147058698661135,0.466123310845435,0.200877466258523,2,FALSE
"81","2_67_1",0,0.190513411006981,2.13819565280499,2.37218968892268,0.161040380072164,0.0732863509412645,0.11173864374484,0.368013822446494,0.179682013252335,2,FALSE
"82","2_68_1",0,0.167794379549524,2.26120595952458,2.47549940376397,0.164065047977295,0.0376415211765938,0.059383459667142,0.0786183259420264,0.163610525798123,6,FALSE
"83","2_71_1",0,0.143097477516373,2.7334874513931,2.35340290590616,0.154818444403171,0.130844506758218,0.2099744582908,0.422345570950773,0,5,FALSE
"84","2_72_1",0,0.327665186712309,2.12390325662194,2.3602415991842,0.160049989088212,0.178646437119183,0.0815745618412094,0.381702399208981,0.204273804621405,2,FALSE
"85","2_73_1",0,0.168955237803577,1.76882521779495,2.23672756965046,0.166037691032756,0.0895784229053956,0.113484924489548,0.270075401291963,0.177196555654993,1,FALSE
"86","2_75_1",0,0.148331819209431,2.6734422341466,2.51805550032058,0.162833534833488,9.6330464438362e-06,0.0297958911508638,3.61076858994389e-05,0,6,FALSE
"87","2_76_1",0,0.345384026733189,1.8243222991995,2.12684820111806,0.166509545359591,0.0117050262110181,0,0.0959016131818324,0.121594021955392,6,FALSE
"88","2_77_1",0,0.215333389604305,1.96471526761243,2.36220468858924,0.165812174856164,0.0580244299100124,0.0695438186923019,0.248028855005162,0.149591909322292,1,FALSE
"89","2_79_1",0,0.138308713690481,2.60581171139728,2.40842813503042,0.157590491483985,0.0777466583914767,0.153788504468638,0.271240174662659,0,5,FALSE
"90","2_80_1",0,0.142872282834269,3.27518442923131,2.31972096408316,0.146597984360703,0.114718147637957,0.155211040535265,0.265302412073367,0,5,FALSE
"91","2_81_1",0,0.180696923153398,2.63302637111051,2.38858758420433,0.155346876224628,0.233917543054158,0.227030696950883,0.395698833628427,0,5,FALSE
"92","2_85_1",0,0.323945950733257,2.13973898085117,2.47200418237191,0.164396084071077,0.0628176541360241,0.0358495300428041,0.275680545231272,0.205041908132441,1,FALSE
"93","2_86_1",0,0.1565119009619,3.22898438400763,1.79234690834029,0.146318038621547,0.148784339184536,0.208189990166454,0.459456922849836,0,5,TRUE
"94","2_88_1",0,0.214266570866914,1.71406469915001,2.31824696058579,0.166067774055411,0.0650819759095403,0.0811661850380565,0.284939974350445,0.192356062446717,1,FALSE
"95","2_90_1",0,0.244028848161844,2.45266872694899,2.39912102880486,0.157975096669012,0.0709313137027969,0.0672750047991435,0.287957785878414,0.163782364239821,1,FALSE
"96","2_93_1",0,0.149385259733521,2.11389987269865,2.34410597239267,0.160175644210824,0.0999788811677053,0.174575904871642,0.417145205573229,0.21339402498131,2,FALSE
"97","2_94_1",0,0.151566687097694,2.08618870899847,2.34681213487377,0.160689077874306,0.0914614441536982,0.157055175805477,0.378294085817508,0.200313247295308,2,FALSE
"98","2_95_1",0,0.194497034487164,2.29056390723304,2.28885839604613,0.16546239903873,0.0258565540396237,0.0562881666193357,0.184749337592654,0.114411915310489,1,FALSE
"99","2_97_1",0,0.161150827353958,2.13206022718349,2.36524629358215,0.160965009027143,0.0767603273202269,0.139177998818333,0.367863801856758,0.178218116630706,2,FALSE
"100","2_98_1",0,0.137657624784265,2.26048050593472,2.47364162010439,0.164067756685,0.0376159313803149,0.075347291040698,0.0845127769577258,0.162649475870665,6,FALSE
