"","fb_organic_total_impressions_alphas","fb_organic_total_impressions_gammas","fb_organic_total_impressions_thetas","fb_paid_spend_alphas","fb_paid_spend_gammas","fb_paid_spend_thetas","google_organic_total_impressions_alphas","google_organic_total_impressions_gammas","google_organic_total_impressions_thetas","google_paid_spend_alphas","google_paid_spend_gammas","google_paid_spend_thetas","instagram_organic_total_impressions_alphas","instagram_organic_total_impressions_gammas","instagram_organic_total_impressions_thetas","mountain_paid_spend_alphas","mountain_paid_spend_gammas","mountain_paid_spend_thetas","pinterest_paid_spend_alphas","pinterest_paid_spend_gammas","pinterest_paid_spend_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"81",1.0735275,0.7429159,0.1287912,2.091195,0.5842581,0.0432186,2.9227975,0.6567088,0.1426251,1.312685,0.8090778,0.0475224,0.71101125,0.74625,0.247218,1.8048875,0.5725485,0.1395384,2.3672275,0.8426372,0.1846389,0.675368,0.0611717707136903,0.0249076487988618,-1.00398654345729,0.164065047977295,2.26120595952458,2.47549940376397,2.26120595952458,0.167794379549524,0,930415.863256725,0.647331,1437232.53871745,1e-04,1,0.108163595199585,8.68820738792419,"2_68_1",2,68,1,68,FALSE,TRUE,9,0.322153945421012,6,FALSE
"82",1.4583,0.6521049,0.2648313,2.1756775,0.456772,0.2545083,0.7186915,0.5729965,0.166752,1.0206075,0.787774,0.294303,2.2465075,0.7871979,0.2268747,2.3537825,0.92531,0.1772937,1.443465,0.7768022,0.147876,0.6166064,0.105890904255786,-0.378844448394468,-0.701338217889812,0.154818444403171,2.7334874513931,2.35340290590616,2.7334874513931,0.143097477516373,0,471439.874462783,0.327952,1437232.53871745,1e-04,1,0.106204986572266,9.0674889087677,"2_71_1",2,71,1,71,TRUE,TRUE,5,0.288837176408215,5,FALSE
"83",0.67571825,0.6458833,0.060498,1.3555575,0.6282377,0.1136463,1.8778425,0.5817101,0.2121984,1.7804,0.7207616,0.0904305,1.63211,0.709185,0.1608873,2.1041175,0.7128915,0.2369556,1.7340825,0.7075904,0.1579311,0.6865283,0.112506693944594,0.104135844080979,-0.84987613421418,0.160049989088212,2.12390325662194,2.3602415991842,2.12390325662194,0.327665186712309,0,529456.587031863,0.368323,1437232.53871745,1e-04,1,0.107054710388184,9.19178581237793,"2_72_1",2,72,1,72,FALSE,TRUE,12,0.339633845594995,2,FALSE
"84",0.54128725,0.6377584,0.2913036,1.85347,0.5667798,0.037611,0.6393715,0.6256197,0.1931022,1.2278275,0.6156097,0.0711756,0.8005225,0.6100797,0.0883308,0.7436425,0.6706248,0.1832727,1.2715625,0.6789674,0.1919931,0.7412588,0.0809361104113243,-0.156219859532002,-0.845069839513964,0.166037691032756,1.76882521779495,2.23672756965046,1.76882521779495,0.168955237803577,0,716720.756397291,0.498631,1437232.53871745,1e-04,1,0.105846166610718,9.32146978378296,"2_73_1",2,73,1,73,FALSE,TRUE,4,0.264053655615511,1,FALSE
"85",2.0409775,0.33987788,0.0703533,2.0743675,0.7005106,0.1437216,1.57613,0.6301326,0.1708722,1.309325,0.7734576,0.1069362,0.73982825,0.33809596,0.1242168,1.3372025,0.7531688,0.0438063,2.80468,0.5863105,0.2454081,0.642572,0.0288875807298549,-0.270221878236832,-0.99370393406607,0.162833534833488,2.6734422341466,2.51805550032058,2.6734422341466,0.148331819209431,0,1349817.30025043,0.939172,1437232.53871745,1e-04,1,0.118759870529175,9.58164501190186,"2_75_1",2,75,1,75,TRUE,TRUE,6,0.330148217816545,6,FALSE
"86",0.7608725,0.5812887,0.02588517,2.7732375,0.7779292,0.151602,2.9237775,0.4466017,0.0704751,2.74548,0.7683707,0.1213272,2.04747,0.6621674,0.1610196,1.39626,0.5575958,0.2312244,1.90093,0.5614619,0.1761087,0.7697834,0.0604126135597798,-1.39242489770645,-0.81041978898335,0.166509545359591,1.8243222991995,2.12684820111806,1.8243222991995,0.345384026733189,0,937956.268271463,0.652578,1437232.53871745,1e-04,1,0.107569932937622,9.70677638053894,"2_76_1",2,76,1,76,FALSE,TRUE,9,0.300274419042318,6,FALSE
"87",1.7843225,0.5261882,0.0856791,1.778535,0.829641,0.1748547,2.338105,0.7671765,0.1990812,1.4327725,0.6294718,0.2467104,2.18954,0.8718209,0.1573905,1.681875,0.781474,0.1842258,1.3336825,0.8168499,0.0407979,0.7125917,0.0722567899928219,0.0756602979909198,-0.938143710242103,0.165812174856164,1.96471526761243,2.36220468858924,1.96471526761243,0.215333389604305,0,840691.223063257,0.584896,1437232.53871745,1e-04,1,0.116014957427979,9.83997559547424,"2_77_1",2,77,1,77,FALSE,TRUE,7,0.303945742141242,1,FALSE
"88",1.9716275,0.5990085,0.1433004,2.15788,0.7889178,0.218514,1.301505,0.8543314,0.1512891,1.258185,0.5058259,0.1654602,1.45973,0.7037166,0.1034367,1.4221125,0.5005458,0.1136361,1.8462125,0.7637493,0.1563798,0.6360197,0.0924761703597441,-0.229614055389318,-0.817531115502229,0.157590491483985,2.60581171139728,2.40842813503042,2.60581171139728,0.138308713690481,0,552381.027816138,0.384275,1437232.53871745,1e-04,1,0.109725475311279,10.0935475826263,"2_79_1",2,79,1,79,TRUE,TRUE,3,0.301931709484838,5,FALSE
"89",2.2383,0.6389239,0.2501445,1.8756875,0.4031562,0.2659722,0.5831365,0.7142348,0.1523592,1.1215225,0.6668735,0.2968524,2.774435,0.5781506,0.0837987,2.66756,0.8975886,0.2312079,1.9781525,0.7739868,0.1144551,0.5700866,0.0904454831846428,-1.30188968047418,-0.569488424812697,0.146597984360703,3.27518442923131,2.31972096408316,3.27518442923131,0.142872282834269,0,503956.883090277,0.350579,1437232.53871745,1e-04,1,0.117453336715698,10.2292160987854,"2_80_1",2,80,1,80,TRUE,TRUE,7,0.280489459974641,5,FALSE
"90",1.15438,0.6893519,0.1777785,1.7488875,0.305385744,0.1513887,2.0630225,0.7249371,0.1336476,1.07275,0.7891026,0.2308989,2.33544,0.9303598,0.2959938,2.9970675,0.988996,0.2460003,1.79701,0.7386557,0.1440345,0.620243,0.126443620516573,-0.261157810967061,-0.752361099677821,0.155346876224628,2.63302637111051,2.38858758420433,2.63302637111051,0.180696923153398,0,421738.157779975,0.293367,1437232.53871745,1e-04,1,0.108706474304199,10.3556895256042,"2_81_1",2,81,1,81,TRUE,TRUE,12,0.303024477571242,5,FALSE
"91",1.502115,0.4378713,0.126774,1.87874,0.6068674,0.0054579,2.5149675,0.6534027,0.0655557,1.87209,0.8206271,0.0499206,1.665805,0.5404318,0.0666525,1.6418925,0.7023859,0.0602748,1.42168,0.7564966,0.274086,0.6762176,0.0765469746354063,0.0531063251575827,-0.998222221795552,0.164396084071077,2.13973898085117,2.47200418237191,2.13973898085117,0.323945950733257,0,804791.307364161,0.559915,1437232.53871745,1e-04,1,0.114730358123779,10.8792967796326,"2_85_1",2,85,1,85,FALSE,TRUE,12,0.362208619145352,1,FALSE
"92",2.573945,0.6013094,0.2434803,2.1971625,0.5194626,0.150519,1.647525,0.8219452,0.01645902,1.221765,0.911212,0.1983732,1.4684575,0.7505011,0.1258014,1.3447275,0.5793819,0.1722564,2.2123175,0.7569691,0.1193682,0.529676,0.142859815336443,-0.985958491890577,-0.0898527130243973,0.146318038621547,3.22898438400763,1.79234690834029,3.22898438400763,0.1565119009619,0,336597.830907836,0.234122,1437232.53871745,1e-04,1,0.106128692626953,11.0025699138641,"2_86_1",2,86,1,86,TRUE,TRUE,9,0.155061795427824,5,TRUE
"93",1.1193625,0.6311476,0.0823035,2.2511625,0.6788624,0.1369665,2.2911925,0.7884978,0.2132568,1.46279,0.7716838,0.0844539,2.0687875,0.6328955,0.1608396,1.650855,0.5532236,0.2182833,1.55555,0.5074919,0.1695633,0.7305671,0.0914761566934765,-0.0582943825217135,-0.901315147901559,0.166067774055411,1.71406469915001,2.31824696058579,1.71406469915001,0.214266570866914,0,696061.167586187,0.484255,1437232.53871745,1e-04,1,0.105135679244995,11.2574193477631,"2_88_1",2,88,1,88,FALSE,TRUE,3,0.293300329677762,1,FALSE
"94",1.7592975,0.5999136,0.1299849,2.23591,0.7632544,0.2065377,1.527245,0.5904552,0.0783678,1.9381,0.7229561,0.1163703,1.5698925,0.6934105,0.1148763,1.7349825,0.5066834,0.1090812,1.81956,0.7139604,0.1575432,0.6591068,0.0926990705998909,-0.0382285224784822,-0.856612043907444,0.157975096669012,2.45266872694899,2.39912102880486,2.45266872694899,0.244028848161844,0,578948.488747613,0.402762,1437232.53871745,1e-04,1,0.112240791320801,11.5099883079529,"2_90_1",2,90,1,90,FALSE,TRUE,13,0.320019422842238,1,FALSE
"95",2.18867,0.6247237,0.086355,2.1268,0.6873527,0.1225029,2.2911175,0.7776793,0.1955973,1.1131725,0.6725148,0.1092027,1.137525,0.5926063,0.1283898,1.757915,0.8049044,0.1394853,2.0808375,0.4833475,0.1341459,0.684956,0.113060686311859,0.112561784539136,-0.824766159677351,0.160175644210824,2.11389987269865,2.34410597239267,2.11389987269865,0.149385259733521,0,524468.451753389,0.364852,1437232.53871745,1e-04,1,0.10520601272583,11.8886497020721,"2_93_1",2,93,1,93,FALSE,TRUE,4,0.287313695484747,2,FALSE
"96",0.602486,0.6573997,0.0472443,2.1227175,0.7198782,0.1680141,2.4793,0.9068237,0.0824712,1.1903275,0.5774191,0.1720548,1.69597,0.6847655,0.1927332,1.6539875,0.585838,0.2662791,1.6552725,0.7158168,0.1667307,0.6903863,0.108641698514894,0.120058789826778,-0.832163947713371,0.160689077874306,2.08618870899847,2.34681213487377,2.08618870899847,0.151566687097694,0,555738.067289061,0.386611,1437232.53871745,1e-04,1,0.111571788787842,12.0186412334442,"2_94_1",2,94,1,94,FALSE,TRUE,5,0.288265379736133,2,FALSE
"97",0.9633225,0.6052483,0.0548721,2.59175,0.7828943,0.120951,1.475625,0.848415,0.1458354,1.5164175,0.8722969,0.1961805,1.4378025,0.4868881,0.2029938,1.6721175,0.7574318,0.1605525,1.1110525,0.7239935,0.191772,0.7973087,0.0731974991848042,-2.30896408914413,-1.28464682290042,0.16546239903873,2.29056390723304,2.28885839604613,2.29056390723304,0.194497034487164,0,816434.600947047,0.568017,1437232.53871745,1e-04,1,0.118060350418091,12.1548535823822,"2_95_1",2,95,1,95,FALSE,TRUE,10,0.281718891143215,1,FALSE
"98",1.42788,0.6041031,0.0768156,2.1375525,0.7123182,0.01239213,2.602945,0.789223,0.2089986,1.14408,0.7417105,0.0548583,0.8679525,0.545084,0.1343463,1.8911975,0.7433247,0.2253462,1.5459225,0.7152638,0.1743915,0.6891944,0.100461421183398,0.0972564346858569,-0.857631505166973,0.160965009027143,2.13206022718349,2.36524629358215,2.13206022718349,0.161150827353958,0,595785.421309585,0.414478,1437232.53871745,1e-04,1,0.117619752883911,12.4180743694305,"2_97_1",2,97,1,97,FALSE,TRUE,8,0.294137991468917,2,FALSE
"99",1.0735275,0.7429159,0.1287912,2.091195,0.5842581,0.0432186,2.9227975,0.7292904,0.2353023,1.186945,0.7081616,0.01250073,0.66267575,0.388963,0.0876684,1.30222,0.7719295,0.0415842,2.2997125,0.8426372,0.1846389,0.675368,0.0611407704210437,0.0255332183273921,-1.00097981563328,0.164067756685,2.26048050593472,2.47364162010439,2.26048050593472,0.137657624784265,0,930415.863256725,0.647331,1437232.53871745,1e-04,1,0.110770225524902,12.546573638916,"2_98_1",2,98,1,98,FALSE,TRUE,2,0.31803858562835,6,FALSE
"100",2.5955475,0.5528799,0.1773651,1.9255175,0.53709,0.0368364,0.6676215,0.493522,0.2929956,1.2911975,0.7268033,0.0481563,0.5026206,0.8762519,0.2761647,2.8552975,0.6655036,0.2149494,1.5624425,0.7462122,0.1709976,0.6554459,0.0830519899577223,-0.0891719793621659,-0.817979569948132,0.158539734806048,2.524596906391,2.3794980563058,2.524596906391,0.170489743510526,0,607835.411027247,0.422863,1437232.53871745,1e-04,1,0.119505405426025,12.8128039836884,"2_100_1",2,100,1,100,FALSE,TRUE,11,0.299072337647675,1,FALSE
"101",1.4216325,0.7415201,0.1591662,1.9852925,0.5126894,0.1623297,1.616055,0.7605573,0.1503597,0.85016,0.6112788,0.1570977,0.9062575,0.690425,0.1504614,2.06037,0.9629994,0.1205157,2.47417,0.9550817,0.1599366,0.572447,0.0664047843483192,-1.34608911180996,-0.624927331101564,0.148373622511935,3.30075558955313,2.3604259068395,3.30075558955313,0.130018153941011,0,658922.481328162,0.458412,1437232.53871745,1e-04,1,0.110065460205078,12.9407775402069,"2_101_1",2,101,1,101,TRUE,TRUE,6,0.289217470281937,6,TRUE
"102",0.67571825,0.6458833,0.060498,1.9725525,0.6755297,0.1207317,2.2084625,0.7384856,0.1989177,1.2466175,0.7207616,0.0904305,1.63211,0.709185,0.1608873,2.1041175,0.7128915,0.2369556,1.7340825,0.7075904,0.1579311,0.6865283,0.113635288143156,0.112727921149645,-0.829307434917016,0.159948191728074,2.11369372509904,2.34708320370096,2.11369372509904,0.169788191172488,0,529456.587031863,0.368323,1437232.53871745,1e-04,1,0.11994743347168,13.0792255401611,"2_102_1",2,102,1,102,FALSE,TRUE,6,0.291047561905002,2,FALSE
