"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"24","trend",0,0,0,0,0,0,0,0,0,TRUE,0.6403571,0.0365273365582374,-0.252664947928986,-0.976864729861768,0.162383909739671,2.65870193712355,2.50732270636265,2.65870193712355,0.0854207848146271,0,1188196.54370814,0.826708,1437232.53871745,1e-04,"1_101_1",1,101,1,101,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"25","season",0.0149303729240106,7463.35112336021,0.000400423345959005,11.6251575130221,0.000395634374584046,7463.35112336021,0.000400423345959005,11.6251575130221,0.000395634374584046,TRUE,0.6403571,0.0365273365582374,-0.252664947928986,-0.976864729861768,0.162383909739671,2.65870193712355,2.50732270636265,2.65870193712355,0.0854207848146271,0,1188196.54370814,0.826708,1437232.53871745,1e-04,"1_101_1",1,101,1,101,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"26","holiday",0.0210568487364577,7336.96197006677,0.000393642321347115,333.498271366671,0.0113498143891138,7336.96197006677,0.000393642321347115,333.498271366671,0.0113498143891138,TRUE,0.6403571,0.0365273365582374,-0.252664947928986,-0.976864729861768,0.162383909739671,2.65870193712355,2.50732270636265,2.65870193712355,0.0854207848146271,0,1188196.54370814,0.826708,1437232.53871745,1e-04,"1_101_1",1,101,1,101,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"27","fb_paid_spend",1072.24531666682,287933.605672679,0.0154481995944987,448.494712885792,0.0152634426706098,287933.605672679,0.0154481995944987,448.494712885792,0.0152634426706098,TRUE,0.6403571,0.0365273365582374,-0.252664947928986,-0.976864729861768,0.162383909739671,2.65870193712355,2.50732270636265,2.65870193712355,0.0854207848146271,0,1188196.54370814,0.826708,1437232.53871745,1e-04,"1_101_1",1,101,1,101,11,1093688.54,1703.56470404984,1814.92274555453,111.358041504682,473.314044109122,0.336782364327564,0.308979100099888,0.27783743287468,0.263268375905885,3.79840532141045,4,FALSE,0.415522436281728,0.0296659939374937,0.131249090133341,0.698408628826525,0.0978262053968478
"28","google_paid_spend",2698.19117703644,568212.059456864,0.0304856853578579,885.065513172685,0.0301210835532974,568212.059456864,0.0304856853578579,885.065513172685,0.0301210835532974,TRUE,0.6403571,0.0365273365582374,-0.252664947928986,-0.976864729861768,0.162383909739671,2.65870193712355,2.50732270636265,2.65870193712355,0.0854207848146271,0,1188196.54370814,0.826708,1437232.53871745,1e-04,"1_101_1",1,101,1,101,11,2017462.48,3142.46492211838,3682.31416951783,539.849247399449,900.214557892967,0.621242482760724,0.609743521902296,0.286467655233561,0.281646903022882,3.55054498830671,4,FALSE,0.458646652904375,0.0349975072211307,0.123478306952081,0.7925666271604,0.481261451272857
"29","pinterest_paid_spend",460.098620289445,75741.3316919059,0.00406367018811906,117.977152168078,0.00401506962472891,75741.3316919059,0.00406367018811906,117.977152168078,0.00401506962472891,TRUE,0.6403571,0.0365273365582374,-0.252664947928986,-0.976864729861768,0.162383909739671,2.65870193712355,2.50732270636265,2.65870193712355,0.0854207848146271,0,1188196.54370814,0.826708,1437232.53871745,1e-04,"1_101_1",1,101,1,101,11,74516.54,116.06937694704,127.628726993573,11.5593500465327,110.888470966642,0.0229460724921828,0.0812773779978155,0.955363713352552,1.01643650781298,0.983829282314602,4,FALSE,1.59462678733932,0.117792382766818,0.463481236860483,2.71545612812359,0.136842329337864
"30","mountain_paid_spend",0,0,0,0,0,0,0,0,0,TRUE,0.6403571,0.0365273365582374,-0.252664947928986,-0.976864729861768,0.162383909739671,2.65870193712355,2.50732270636265,2.65870193712355,0.0854207848146271,0,1188196.54370814,0.826708,1437232.53871745,1e-04,"1_101_1",1,101,1,101,11,61796.25,96.2558411214953,96.2558411214953,0,0,0.019029080419529,0,0,0,Inf,4,FALSE,0.839904677833175,0.101705295808035,0,1.8085579406993,0
"31","fb_organic_total_impressions",866.584656314063,107016.392269073,0.00574163819396327,166.692199796064,0.00567296951808871,107016.392269073,0.00574163819396327,166.692199796064,0.00567296951808871,TRUE,0.6403571,0.0365273365582374,-0.252664947928986,-0.976864729861768,0.162383909739671,2.65870193712355,2.50732270636265,2.65870193712355,0.0854207848146271,0,1188196.54370814,0.826708,1437232.53871745,1e-04,"1_101_1",1,101,1,101,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.0199010926238636
"32","instagram_organic_total_impressions",716.219125084684,139169.53814701,0.00746671718900792,216.774981537399,0.00737741696402369,139169.53814701,0.00746671718900792,216.774981537399,0.00737741696402369,TRUE,0.6403571,0.0365273365582374,-0.252664947928986,-0.976864729861768,0.162383909739671,2.65870193712355,2.50732270636265,2.65870193712355,0.0854207848146271,0,1188196.54370814,0.826708,1437232.53871745,1e-04,"1_101_1",1,101,1,101,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.465509428715443
"33","google_organic_total_impressions",716.473553772228,67566.8240446535,0.00362509190745436,134.595267021222,0.00458062733603947,67566.8240446535,0.00362509190745436,134.595267021222,0.00458062733603947,TRUE,0.6403571,0.0365273365582374,-0.252664947928986,-0.976864729861768,0.162383909739671,2.65870193712355,2.50732270636265,2.65870193712355,0.0854207848146271,0,1188196.54370814,0.826708,1437232.53871745,1e-04,"1_101_1",1,101,1,101,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.000133952493522291
"34","(Intercept)",24700.2752393333,15857576.703652,0.78474871524555,24700.2752393333,0.736571859983404,15857576.703652,0.78474871524555,24700.2752393333,0.736571859983404,TRUE,0.7672223,0.236676800461058,-0.522122683807089,-0.434493745207153,0.150264223246517,1.54132462721677,1.89793153592009,1.54132462721677,0.0724209983599461,0,220527.041460473,0.153354,1437232.53871745,1e-04,"1_111_1",1,111,1,111,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"35","trend",0.0416463055840667,742760.633469405,0.0367572210901461,1156.94802721091,0.0345006422823113,742760.633469405,0.0367572210901461,1156.94802721091,0.0345006422823113,TRUE,0.7672223,0.236676800461058,-0.522122683807089,-0.434493745207153,0.150264223246517,1.54132462721677,1.89793153592009,1.54132462721677,0.0724209983599461,0,220527.041460473,0.153354,1437232.53871745,1e-04,"1_111_1",1,111,1,111,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"36","season",0.0709089434312794,35445.7551266553,0.00175411485098761,55.2114565835752,0.0016464272107947,35445.7551266553,0.00175411485098761,55.2114565835752,0.0016464272107947,TRUE,0.7672223,0.236676800461058,-0.522122683807089,-0.434493745207153,0.150264223246517,1.54132462721677,1.89793153592009,1.54132462721677,0.0724209983599461,0,220527.041460473,0.153354,1437232.53871745,1e-04,"1_111_1",1,111,1,111,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"37","holiday",0.101914038091021,35510.5092432527,0.00175731935762543,1614.11405651149,0.0481335119268943,35510.5092432527,0.00175731935762543,1614.11405651149,0.0481335119268943,TRUE,0.7672223,0.236676800461058,-0.522122683807089,-0.434493745207153,0.150264223246517,1.54132462721677,1.89793153592009,1.54132462721677,0.0724209983599461,0,220527.041460473,0.153354,1437232.53871745,1e-04,"1_111_1",1,111,1,111,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"38","fb_paid_spend",4854.47216844995,856338.52083311,0.0423778845026361,1333.86062435064,0.0397762450627288,856338.52083311,0.0423778845026361,1333.86062435064,0.0397762450627288,TRUE,0.7672223,0.236676800461058,-0.522122683807089,-0.434493745207153,0.150264223246517,1.54132462721677,1.89793153592009,1.54132462721677,0.0724209983599461,0,220527.041460473,0.153354,1437232.53871745,1e-04,"1_111_1",1,111,1,111,5,1093688.54,1703.56470404984,1939.4880682732,235.923364223359,1260.66625905436,0.336782364327564,0.31760686381235,0.740016658044988,0.782982073518948,1.27716844844954,2,TRUE,0.92272866205641,0.0292189839997513,0.611039909543828,1.23520674535071,0.0602114335202375
"39","google_paid_spend",8691.84294587848,1543327.62956971,0.0763751232071209,2403.93711770983,0.0716863442580191,1543327.62956971,0.0763751232071209,2403.93711770983,0.0716863442580191,TRUE,0.7672223,0.236676800461058,-0.522122683807089,-0.434493745207153,0.150264223246517,1.54132462721677,1.89793153592009,1.54132462721677,0.0724209983599461,0,220527.041460473,0.153354,1437232.53871745,1e-04,"1_111_1",1,111,1,111,5,2017462.48,3142.46492211838,3193.98706910438,51.5221469859976,2556.03955905749,0.621242482760724,0.572403829020454,0.813386822893931,0.764984551073144,1.30721594128557,2,TRUE,0.976701906734915,0.045040676838261,0.496073934792737,1.45821884527207,0.0298507508192994
"40","pinterest_paid_spend",1787.84026469828,179060.392422564,0.00886121603136307,301.448472091858,0.00898931123748271,179060.392422564,0.00886121603136307,301.448472091858,0.00898931123748271,TRUE,0.7672223,0.236676800461058,-0.522122683807089,-0.434493745207153,0.150264223246517,1.54132462721677,1.89793153592009,1.54132462721677,0.0724209983599461,0,220527.041460473,0.153354,1437232.53871745,1e-04,"1_111_1",1,111,1,111,5,74516.54,116.06937694704,117.449359529843,1.37998258280247,173.892714345794,0.0229460724921828,0.0664115980850784,1.49817909701657,2.4029617105486,0.416153114554495,2,TRUE,3.8017774427893,0.161735189049465,2.0744810368897,5.52941777214691,0.000609252251952936
"41","mountain_paid_spend",2013.39473422038,117495.165213823,0.00581451893137474,524.531987561712,0.0156417488451254,117495.165213823,0.00581451893137474,524.531987561712,0.0156417488451254,TRUE,0.7672223,0.236676800461058,-0.522122683807089,-0.434493745207153,0.150264223246517,1.54132462721677,1.89793153592009,1.54132462721677,0.0724209983599461,0,220527.041460473,0.153354,1437232.53871745,1e-04,"1_111_1",1,111,1,111,5,61796.25,96.2558411214953,96.2558411214953,0,53.9175086842962,0.019029080419529,0.0435777090821178,0.560147914724893,1.90133163766124,0.525947173124444,2,TRUE,2.26011816332763,0.079098410392136,1.41524120670673,3.10491681391588,0.113466062195724
"42","fb_organic_total_impressions",2814.2904219673,299605.941366187,0.0148266902289618,466.675921131133,0.0139164583352353,299605.941366187,0.0148266902289618,466.675921131133,0.0139164583352353,TRUE,0.7672223,0.236676800461058,-0.522122683807089,-0.434493745207153,0.150264223246517,1.54132462721677,1.89793153592009,1.54132462721677,0.0724209983599461,0,220527.041460473,0.153354,1437232.53871745,1e-04,"1_111_1",1,111,1,111,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,0.0768478095771773
"43","instagram_organic_total_impressions",3171.76935952578,227353.211286277,0.0112510974279422,354.132727860244,0.0105603763323917,227353.211286277,0.0112510974279422,354.132727860244,0.0105603763323917,TRUE,0.7672223,0.236676800461058,-0.522122683807089,-0.434493745207153,0.150264223246517,1.54132462721677,1.89793153592009,1.54132462721677,0.0724209983599461,0,220527.041460473,0.153354,1437232.53871745,1e-04,"1_111_1",1,111,1,111,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,0.0277494635764361
"44","google_organic_total_impressions",2634.04951370158,312728.678876157,0.0154760991262923,622.965495769238,0.0185770745256123,312728.678876157,0.0154760991262923,622.965495769238,0.0185770745256123,TRUE,0.7672223,0.236676800461058,-0.522122683807089,-0.434493745207153,0.150264223246517,1.54132462721677,1.89793153592009,1.54132462721677,0.0724209983599461,0,220527.041460473,0.153354,1437232.53871745,1e-04,"1_111_1",1,111,1,111,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,0.0704613248637401
"45","(Intercept)",20659.5427116785,13263426.4208976,0.666633668596736,20659.5427116785,0.60987892359709,13263426.4208976,0.666633668596736,20659.5427116785,0.60987892359709,TRUE,0.7323311,0.309367265153273,0.305224862206611,-0.360429509409689,0.144649986745488,1.38365860049107,1.96101436832145,1.38365860049107,0.060137882294156,0,150828.23391049,0.104854,1437232.53871745,1e-04,"1_119_1",1,119,1,119,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"46","trend",0.0226587015627297,404117.274997046,0.0203113564342724,629.466160431536,0.0185821220596411,404117.274997046,0.0203113564342724,629.466160431536,0.0185821220596411,TRUE,0.7323311,0.309367265153273,0.305224862206611,-0.360429509409689,0.144649986745488,1.38365860049107,1.96101436832145,1.38365860049107,0.060137882294156,0,150828.23391049,0.104854,1437232.53871745,1e-04,"1_119_1",1,119,1,119,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
